CustomerID,Country,Segment,SegmentRank,Cluster,Recency,Frequency,Monetary,TotalItems,R_Score,F_Score,M_Score,RFM_Score,FirstPurchase,LastPurchase,PC1,PC2
12517,Germany,At Risk,2,1,28,5,2481.6,1361,2,2,2,222,2011-06-02 15:13:00,2011-11-11 14:04:00,0.9722170414696876,-0.2107210208707022
12518,Germany,At Risk,2,1,1,5,2056.89,1318,1,2,2,122,2011-08-21 13:18:00,2011-12-09 10:13:00,1.7558962028852168,-1.7416697374810213
12519,Germany,At Risk,2,1,64,2,716.54,387,3,3,3,333,2010-08-20 08:21:00,2011-10-07 09:26:00,-0.3584135883811742,-0.3919513371958847
12520,Germany,Loyal Customers,1,3,79,5,2634.26,1439,3,2,2,322,2011-03-11 11:35:00,2011-09-21 15:23:00,0.669821972415916,0.3667580028003529
12521,Germany,Hibernating,3,0,143,1,599.68,309,3,4,4,344,2011-07-20 10:51:00,2011-07-20 10:51:00,-1.0024662297255138,-0.1552916945787103
12522,Germany,At Risk,2,1,39,2,192.72,194,2,3,5,235,2011-10-19 14:41:00,2011-10-31 15:30:00,-0.7719225079004255,-1.052246765247818
12523,France,Champions,0,2,19,23,4352.35,2263,1,1,1,111,2009-12-07 13:46:00,2011-11-20 12:55:00,2.3942389713245413,0.26114845708891193
12524,Germany,Champions,0,2,9,17,11126.11,7178,1,1,1,111,2010-02-08 14:41:00,2011-11-30 15:31:00,2.8081814822527713,0.05473825008318023
12525,France,Loyal Customers,1,3,498,3,973.73,509,5,3,3,533,2010-03-02 14:01:00,2010-07-29 16:08:00,-0.6652027889893183,0.9293938343214138
12526,Germany,At Risk,2,1,1,3,1316.66,632,1,3,2,132,2011-09-06 14:19:00,2011-12-09 12:09:00,1.2524524749466794,-2.0240218455881647
12527,Germany,Loyal Customers,1,3,82,5,735.51,526,3,2,3,323,2010-06-28 15:37:00,2011-09-19 11:55:00,0.10235074278539553,0.004877883074582446
12528,Germany,At Risk,2,1,9,6,1933.48,756,1,2,2,122,2011-01-31 09:05:00,2011-11-30 14:40:00,1.325612584356771,-0.8161289642969194
12529,France,Hibernating,3,0,528,1,316.48,192,5,4,4,544,2010-06-29 13:10:00,2010-06-29 13:10:00,-1.7014538654391957,0.3710981175449019
12530,Germany,Champions,0,2,60,9,3759.26,2713,3,1,1,311,2010-03-07 14:37:00,2011-10-11 12:34:00,1.3019946248615673,0.5111411727415505
12531,Germany,At Risk,2,1,15,2,1933.2,1119,1,3,2,132,2010-01-22 14:17:00,2011-11-25 11:12:00,0.5273986004485783,-0.867712498464019
12532,France,At Risk,2,1,30,1,349.83000000000004,153,2,4,4,244,2011-11-09 13:47:00,2011-11-09 13:47:00,-0.7397738875390704,-1.1634636857330376
12533,Germany,Loyal Customers,1,3,628,2,1367.89,704,5,3,2,532,2009-12-01 11:50:00,2010-03-22 10:56:00,-0.8114884178201478,1.053378381033742
12534,Germany,Hibernating,3,0,131,1,1089.18,651,3,4,3,343,2011-08-01 10:26:00,2011-08-01 10:26:00,-0.7145573355950702,-0.024587466280444253
12535,France,At Risk,2,1,92,2,716.35,219,3,3,3,333,2011-06-06 12:47:00,2011-09-09 08:48:00,-0.47445862175978887,-0.1944891726438923
12536,France,Loyal Customers,1,3,43,3,12601.830000000002,2803,2,3,1,231,2011-10-11 14:52:00,2011-10-27 14:20:00,1.2361380171545517,0.35753448751838024
12537,Sweden,Hibernating,3,0,409,1,732.94,449,4,4,3,443,2010-10-27 08:36:00,2010-10-27 08:36:00,-1.253780661876527,0.4817986973507487
12538,Spain,At Risk,2,1,29,2,640.45,336,2,3,3,233,2010-11-26 13:02:00,2011-11-10 17:16:00,-0.15703456881739103,-0.8519447676324747
12539,Spain,Champions,0,2,22,7,11214.75,4535,2,2,1,221,2009-12-23 13:00:00,2011-11-17 13:30:00,1.9237692456972284,0.21904373997287724
12540,Spain,Champions,0,2,20,33,22254.49,11019,2,1,1,211,2009-12-07 16:56:00,2011-11-20 11:31:00,3.355084247753457,0.9049464227146344
12541,Spain,At Risk,2,1,30,3,981.18,680,2,3,3,233,2011-03-04 09:32:00,2011-11-10 10:40:00,0.23737068222215274,-0.6006350022123681
12542,Spain,Hibernating,3,0,484,2,481.88,522,5,3,4,534,2010-03-09 16:26:00,2010-08-12 19:12:00,-1.1814415695714355,0.5976255770049718
12543,Spain,Hibernating,3,0,448,1,980.25,688,5,4,3,543,2010-09-17 15:51:00,2010-09-17 15:51:00,-1.1566331951657487,0.6189681676915593
12544,Spain,At Risk,2,1,36,1,372.7,136,2,4,4,244,2011-11-03 16:15:00,2011-11-03 16:15:00,-0.7695135659061523,-1.0469601036091964
12545,Spain,At Risk,2,1,75,2,1000.39,523,3,3,3,333,2011-03-25 12:04:00,2011-09-25 13:39:00,-0.2637553879223502,-0.20580588913043807
12546,Spain,At Risk,2,1,47,2,1161.5,633,2,3,3,233,2011-09-23 09:44:00,2011-10-24 12:09:00,-0.050021663635156845,-0.41449753328793665
12547,Spain,Hibernating,3,0,198,3,383.58,309,4,3,4,434,2010-07-27 13:55:00,2011-05-26 12:38:00,-0.7729783279897103,0.1436201516585574
12548,Spain,Hibernating,3,0,166,1,95.19999999999999,49,3,4,5,345,2011-06-26 15:35:00,2011-06-26 15:35:00,-1.8486379260167907,-0.622687972648633
12549,USA,Loyal Customers,1,3,576,6,1575.68,1366,5,2,2,522,2010-01-11 12:29:00,2010-05-13 12:05:00,-0.07593360274052578,1.358891019540456
12550,Spain,At Risk,2,1,79,1,964.83,569,3,4,3,343,2011-09-21 14:35:00,2011-09-21 14:35:00,-0.6052686496286168,-0.3370557234026661
12551,Spain,Hibernating,3,0,358,1,168.0,100,4,4,5,445,2010-12-17 11:23:00,2010-12-17 11:23:00,-1.8507673974407715,-0.031711172890974276
12552,Italy,At Risk,2,1,39,2,437.82,88,2,3,4,234,2011-10-31 12:11:00,2011-11-01 10:02:00,-0.41558408303745237,-0.8071125209778856
12553,France,Champions,0,2,8,12,4608.75,2325,1,1,1,111,2010-10-12 13:35:00,2011-12-01 16:38:00,2.2101271252303785,-0.38688879393772635
12554,Spain,Hibernating,3,0,449,1,468.5,240,5,4,4,544,2010-09-17 12:29:00,2010-09-17 12:29:00,-1.4786029564772039,0.39919913809171365
12555,Spain,Hibernating,3,0,682,1,129.23,1,5,4,5,545,2010-01-26 16:26:00,2010-01-26 16:26:00,-2.1724863650936754,0.24485072391135446
12556,Spain,At Risk,2,1,50,2,599.56,355,2,3,4,234,2011-07-11 13:35:00,2011-10-20 13:06:00,-0.3574690709420527,-0.5790688176273091
12557,Spain,Champions,0,2,16,8,18096.14,6382,1,1,1,111,2009-12-17 10:39:00,2011-11-23 16:59:00,2.319903231574549,0.23897304194151314
12558,USA,At Risk,2,1,8,1,269.96,196,1,4,5,145,2011-12-02 10:41:00,2011-12-02 10:41:00,-0.45209458511956613,-1.9229411438078206
12559,Germany,Hibernating,3,0,311,2,561.71,283,4,3,4,434,2011-01-24 10:12:00,2011-02-02 09:49:00,-0.9719969589856816,0.40021645089578034
12560,Germany,At Risk,2,1,5,3,2134.01,1110,1,3,2,132,2011-07-19 15:55:00,2011-12-04 13:54:00,1.1072247318722204,-1.2734906786652007
12561,Germany,Hibernating,3,0,303,1,238.85,177,4,4,5,445,2011-02-10 11:39:00,2011-02-10 11:39:00,-1.6443706244889746,-0.01845450115842454
12562,France,Champions,0,2,8,9,4966.92,2327,1,1,1,111,2010-09-30 13:13:00,2011-12-01 17:20:00,2.042690900918118,-0.4606731438039281
12563,Italy,Hibernating,3,0,409,1,249.24,113,4,4,5,445,2010-10-27 09:52:00,2010-10-27 09:52:00,-1.7226984442137672,0.15921825646179824
12564,France,Hibernating,3,0,261,1,456.9,133,4,4,4,444,2011-03-23 14:55:00,2011-03-23 14:55:00,-1.3144508559750268,0.0934098474315102
12565,Saudi Arabia,Hibernating,3,0,289,1,145.92,80,4,4,5,445,2011-02-24 10:34:00,2011-02-24 10:34:00,-1.8427062949889685,-0.1913910160620359
12566,Germany,Hibernating,3,0,86,1,351.65,265,3,4,4,344,2011-09-14 14:30:00,2011-09-14 14:30:00,-1.0714835621892627,-0.5928440398753975
12567,France,Champions,0,2,23,15,11767.48,5308,2,1,1,211,2010-02-11 10:30:00,2011-11-17 11:02:00,2.459465770106665,0.5111345574041705
12568,Germany,Hibernating,3,0,645,1,70.0,48,5,4,5,545,2010-03-05 09:15:00,2010-03-05 09:15:00,-2.4188240540317656,0.032274939096439366
12569,Germany,Champions,0,2,2,32,4124.69,1801,1,1,1,111,2011-04-01 13:47:00,2011-12-07 16:24:00,3.227616161643863,-0.6843627651466969
12570,Spain,Hibernating,3,0,682,1,77.52,1,5,4,5,545,2010-01-26 17:28:00,2010-01-26 17:28:00,-2.3929760124214,0.0931703007635845
12571,France,At Risk,2,1,40,2,519.61,523,2,3,4,234,2011-08-10 12:35:00,2011-10-31 10:19:00,-0.34909299776249203,-0.7422570368970466
12572,Germany,At Risk,2,1,9,2,1020.42,452,1,3,3,133,2011-10-19 08:20:00,2011-12-01 09:20:00,0.4012529733179971,-1.3183216177145651
12573,France,Loyal Customers,1,3,227,5,717.41,479,4,2,3,423,2010-08-31 17:25:00,2011-04-26 15:52:00,-0.2355265498337057,0.5546766010072417
12574,France,Hibernating,3,0,316,1,218.45,61,4,4,5,445,2011-01-28 09:20:00,2011-01-28 09:20:00,-1.6966599614236177,-0.022010895929987895
12575,France,Hibernating,3,0,457,2,622.8199999999999,315,5,3,3,533,2010-07-01 09:15:00,2010-09-08 13:09:00,-1.0512997101476167,0.642813178450082
12576,Poland,Champions,0,2,36,8,2142.72,1494,2,1,2,212,2010-07-01 13:46:00,2011-11-04 10:11:00,1.1385700649221988,0.028325968205335318
12577,France,Loyal Customers,1,3,35,8,1617.1,1191,2,1,2,212,2009-12-03 19:31:00,2011-11-04 13:24:00,1.02485267931944,-0.07111268377789672
12578,Italy,At Risk,2,1,21,4,4642.45,2380,2,2,1,221,2010-09-22 11:19:00,2011-11-18 13:30:00,1.1954799451198368,-0.24221176757499535
12579,France,Hibernating,3,0,78,1,440.42,285,3,4,4,344,2011-09-22 17:15:00,2011-09-22 17:15:00,-0.9424208609848459,-0.5787285341133349
12580,Germany,Loyal Customers,1,3,247,2,1052.9,569,4,3,3,433,2010-05-12 11:45:00,2011-04-07 10:24:00,-0.6242429122152622,0.46173144847025605
12581,Germany,At Risk,2,1,40,1,197.71,161,2,4,5,245,2011-10-31 08:56:00,2011-10-31 08:56:00,-1.077986684238553,-1.1797018920971685
12582,Finland,Loyal Customers,1,3,239,4,1980.4,985,4,2,2,422,2010-05-11 09:55:00,2011-04-15 08:45:00,0.050979442586160495,0.8202466286679037
12583,France,Champions,0,2,3,27,13591.58,8535,1,1,1,111,2009-12-06 11:57:00,2011-12-07 08:07:00,3.528829519485371,-0.22852954321006175
12584,Italy,Champions,0,2,4,9,2338.15,416,1,1,2,112,2011-03-04 15:15:00,2011-12-06 09:35:00,1.9046722936666298,-1.0106259685937762
12585,Germany,Loyal Customers,1,3,234,2,2040.1,1279,4,3,2,432,2010-12-23 12:58:00,2011-04-19 13:39:00,-0.318761084549839,0.6302000422173821
12586,Italy,At Risk,2,1,17,4,2062.67,687,1,2,2,122,2009-12-16 13:15:00,2011-11-22 16:24:00,0.9070068475109371,-0.595999143739035
12587,Finland,At Risk,2,1,8,1,144.0,51,1,4,5,145,2011-12-02 12:47:00,2011-12-02 12:47:00,-0.7245695913001362,-2.1103836143979735
12588,Finland,At Risk,2,1,39,4,958.78,438,2,2,3,223,2010-04-21 12:22:00,2011-10-31 15:01:00,0.31496585719083764,-0.3851534519017952
12589,France,Champions,0,2,29,8,4695.66,1764,2,1,1,211,2010-01-19 12:26:00,2011-11-11 10:19:00,1.548240226662771,0.14780356706127754
12590,Germany,Loyal Customers,1,3,211,2,9864.26,4283,4,3,1,431,2011-05-12 14:46:00,2011-05-12 14:52:00,0.4011804317335771,1.0457342513340113
12591,Italy,Loyal Customers,1,3,317,3,1338.95,653,4,3,2,432,2010-10-27 10:42:00,2011-01-26 14:35:00,-0.3807064206599202,0.776331191571381
12592,Germany,Loyal Customers,1,3,92,5,2582.66,1875,3,2,2,322,2010-07-08 14:06:00,2011-09-08 15:04:00,0.6124737196943025,0.4438653048024823
12593,France,Hibernating,3,0,109,3,418.09999999999997,206,3,3,4,334,2011-05-05 09:29:00,2011-08-23 12:43:00,-0.5436603322353618,-0.15753226510877766
12594,Italy,Champions,0,2,38,15,5090.110000000001,2768,2,1,1,211,2010-03-03 13:51:00,2011-11-02 12:20:00,1.9371742330083235,0.527669106149799
12595,Germany,Hibernating,3,0,505,1,299.02,271,5,4,4,544,2010-07-23 09:10:00,2010-07-23 09:10:00,-1.7117187782983687,0.32962646379400995
12596,Spain,At Risk,2,1,51,2,618.27,474,2,3,3,233,2011-04-11 13:22:00,2011-10-19 13:02:00,-0.3503837666822245,-0.5591630947972966
12597,Spain,At Risk,2,1,19,4,3811.22,2236,1,2,1,121,2011-03-16 14:00:00,2011-11-20 13:33:00,1.1403668742882425,-0.3539051655402632
12598,France,Champions,0,2,10,11,4534.09,2906,1,1,1,111,2010-03-01 09:58:00,2011-11-30 12:18:00,2.077036920365755,-0.31047532133685024
12599,France,Champions,0,2,29,13,2296.72,2189,2,1,2,212,2010-05-11 10:42:00,2011-11-10 13:34:00,1.5735614127681132,0.09550448240533244
12600,Germany,Champions,0,2,29,21,4967.42,1383,2,1,1,211,2009-12-07 13:37:00,2011-11-11 10:29:00,2.2542658264635818,0.4924581754134637
12601,Germany,Loyal Customers,1,3,190,6,681.26,290,4,2,3,423,2010-10-31 10:57:00,2011-06-03 10:17:00,-0.08318414189111845,0.4980811001879215
12602,France,Hibernating,3,0,59,1,153.12,162,2,4,5,245,2011-10-12 11:22:00,2011-10-12 11:22:00,-1.3119594585638679,-1.0459012805682688
12603,Germany,At Risk,2,1,22,1,739.1999999999999,63,2,4,3,243,2011-11-18 10:42:00,2011-11-18 10:42:00,-0.3177991867123631,-1.1042403421311757
12604,France,Hibernating,3,0,79,2,254.18,201,3,3,5,335,2011-03-23 12:06:00,2011-09-21 14:08:00,-0.8761629484243971,-0.5873903921032165
12605,Germany,Loyal Customers,1,3,376,4,1232.95,929,4,2,2,422,2010-09-07 14:21:00,2010-11-28 14:18:00,-0.30156060599858636,0.9273143041393624
12606,Spain,Hibernating,3,0,682,1,21.0,1,5,4,5,545,2010-01-26 16:23:00,2010-01-26 16:23:00,-2.9474420249635847,-0.2882609384022666
12607,USA,At Risk,2,1,60,1,1579.51,1228,3,4,2,342,2011-10-10 16:06:00,2011-10-10 16:06:00,-0.3028791135022305,-0.3389339552282365
12608,United Kingdom,Hibernating,3,0,405,1,415.79,323,4,4,4,444,2010-10-31 10:49:00,2010-10-31 10:49:00,-1.4971997608492422,0.3067552350254861
12609,Germany,Loyal Customers,1,3,78,9,3435.86,1553,3,1,1,311,2009-12-20 13:30:00,2011-09-22 16:34:00,1.179120390376831,0.6267752860786391
12610,Italy,At Risk,2,1,23,5,2099.54,1049,2,2,2,222,2011-08-05 13:52:00,2011-11-17 09:34:00,0.9606357153315735,-0.36518055515374315
12611,Italy,At Risk,2,1,52,1,1193.32,846,2,4,3,243,2011-10-18 13:12:00,2011-10-18 13:12:00,-0.37947881188670557,-0.5004534785359676
12612,Germany,At Risk,2,1,74,1,704.0400000000001,262,3,4,3,343,2011-09-26 15:35:00,2011-09-26 15:35:00,-0.7215408137378913,-0.46700163768617126
12613,Germany,Champions,0,2,57,10,6817.37,4157,2,1,1,211,2009-12-14 13:10:00,2011-10-13 14:59:00,1.6503425616266487,0.6967006854138401
12614,Germany,Hibernating,3,0,278,1,315.6,76,4,4,4,444,2011-03-07 10:22:00,2011-03-07 10:22:00,-1.4956100709677276,0.017451457785739474
12615,France,Champions,0,2,2,8,5740.98,3317,1,1,1,111,2010-03-18 14:09:00,2011-12-07 15:02:00,2.3810088162053953,-1.061747516644429
12616,France,Loyal Customers,1,3,95,3,1131.1,498,3,3,3,333,2010-11-16 11:38:00,2011-09-05 15:17:00,-0.0665456846623945,0.06530693710165474
12617,France,At Risk,2,1,29,1,352.98,210,2,4,4,244,2011-11-10 14:39:00,2011-11-10 14:39:00,-0.7252665799865976,-1.1788663797256211
12618,Italy,At Risk,2,1,22,1,177.31,96,2,4,5,245,2011-11-18 11:10:00,2011-11-18 11:10:00,-0.9381075911516287,-1.530966233381831
12619,Germany,Champions,0,2,16,10,3781.38,3518,1,1,1,111,2010-05-28 12:52:00,2011-11-23 14:52:00,1.7907164203795811,-0.15673244948030343
12620,France,At Risk,2,1,15,3,1339.41,1181,1,3,2,132,2011-05-19 12:10:00,2011-11-25 10:20:00,0.5869346507753881,-0.8721503922256779
12621,Germany,Champions,0,2,2,35,24311.2,13706,1,1,1,111,2010-02-09 12:01:00,2011-12-08 11:25:00,4.066948187870687,-0.12069476407589362
12622,Germany,Hibernating,3,0,232,1,180.1,69,4,4,5,445,2011-04-21 16:39:00,2011-04-21 16:39:00,-1.6807301890322068,-0.24936974608918827
12623,Germany,Loyal Customers,1,3,276,7,3747.84,1971,4,2,1,421,2010-01-12 11:45:00,2011-03-08 13:50:00,0.6408235535730629,1.2628415409308404
12624,France,Loyal Customers,1,3,106,2,641.13,355,3,3,3,333,2011-06-15 12:34:00,2011-08-25 15:04:00,-0.5681158881189445,-0.15036669078763676
12625,Germany,Loyal Customers,1,3,212,4,5164.88,3309,4,2,1,421,2010-04-22 11:33:00,2011-05-12 09:54:00,0.5072136149036834,1.0417152321889758
12626,Germany,Champions,0,2,23,9,6620.48,3453,2,1,1,211,2011-01-17 11:01:00,2011-11-16 16:06:00,1.8504727344893217,0.16635613730201185
12627,Germany,Champions,0,2,11,7,4478.53,2752,1,2,1,121,2011-07-22 13:59:00,2011-11-29 12:07:00,1.7343489176544622,-0.4148838815749914
12628,Germany,At Risk,2,1,4,3,786.46,448,1,3,3,133,2011-10-06 09:28:00,2011-12-05 13:15:00,0.7315626882742302,-1.673053454109372
12629,Sweden,Loyal Customers,1,3,386,2,1558.22,722,4,3,2,432,2010-10-12 16:40:00,2010-11-19 09:18:00,-0.5975631857516274,0.8245569755402896
12630,Finland,At Risk,2,1,10,2,1270.88,548,1,3,2,132,2011-10-27 10:41:00,2011-11-30 10:48:00,0.46597809043530425,-1.2000158492112567
12631,Finland,Loyal Customers,1,3,57,6,3481.57,1607,2,2,1,221,2010-01-15 14:50:00,2011-10-13 13:53:00,1.0129276317044074,0.3295269267298452
12632,Germany,Hibernating,3,0,521,2,804.88,694,5,3,3,533,2010-05-24 09:07:00,2010-07-07 09:39:00,-0.9820353290037499,0.7917130962052129
12633,Germany,Champions,0,2,59,7,5678.16,3238,2,2,1,221,2010-07-02 11:44:00,2011-10-12 11:40:00,1.3168878034388294,0.5438017353079599
12634,USA,Hibernating,3,0,536,2,490.0,337,5,3,4,534,2010-06-09 15:41:00,2010-06-22 10:05:00,-1.2071361384639105,0.6587912148749452
12635,Germany,Loyal Customers,1,3,90,4,2930.41,1949,3,2,1,321,2010-09-09 10:50:00,2011-09-11 11:04:00,0.5355248538623706,0.40287036756776967
12636,USA,Hibernating,3,0,739,1,141.0,1,5,4,5,545,2009-12-01 09:55:00,2009-12-01 09:55:00,-2.160720259993544,0.314993255253444
12637,France,Champions,0,2,67,12,8283.81,4257,3,1,1,311,2010-06-14 13:36:00,2011-10-03 13:46:00,1.811132254531775,0.9040841690645943
12638,Sweden,At Risk,2,1,33,2,921.49,663,2,3,3,233,2010-03-10 10:30:00,2011-11-06 13:11:00,-0.03919774897238064,-0.6739928985837543
12639,Sweden,Loyal Customers,1,3,239,3,1312.37,631,4,3,2,432,2010-03-22 09:05:00,2011-04-15 12:48:00,-0.2983633600600119,0.6151353689034038
12640,France,At Risk,2,1,24,3,1174.58,311,2,3,3,233,2011-09-19 12:01:00,2011-11-16 11:52:00,0.3853187260749152,-0.6653757512752909
12641,Sweden,Hibernating,3,0,115,1,185.9,72,3,4,5,345,2011-08-16 13:26:00,2011-08-16 13:26:00,-1.441274144632713,-0.6245373467061125
12642,Germany,At Risk,2,1,25,3,1013.26,552,2,3,3,233,2011-08-24 09:23:00,2011-11-14 15:03:00,0.30830128660895206,-0.6879972036860854
12643,France,Champions,0,2,128,12,8304.82,4665,3,1,1,311,2010-04-07 14:16:00,2011-08-03 12:56:00,1.605011702053835,1.257949203412361
12644,Germany,Loyal Customers,1,3,130,4,1918.49,1032,3,2,2,322,2010-01-14 13:02:00,2011-08-02 10:33:00,0.2330869557200995,0.476849979683326
12645,Germany,Champions,0,2,34,8,3539.3,2125,2,1,1,211,2010-02-09 10:49:00,2011-11-06 12:38:00,1.3751788365114548,0.14807846125178187
12646,USA,At Risk,2,1,5,2,1346.97,897,1,3,2,132,2011-10-21 12:52:00,2011-12-05 10:14:00,0.687465431819311,-1.5168594987711883
12647,Germany,Champions,0,2,22,36,16955.55,6633,2,1,1,211,2010-01-13 15:06:00,2011-11-17 12:56:00,3.2716078716427948,0.9045996873709851
12648,Germany,Loyal Customers,1,3,155,4,1112.0,518,3,2,3,323,2010-01-07 18:38:00,2011-07-08 11:55:00,-0.060946680027437056,0.40978026583797955
12649,Germany,Loyal Customers,1,3,107,8,2294.65,1959,3,1,2,312,2010-01-12 17:24:00,2011-08-24 14:41:00,0.8217294333604955,0.6395906976580726
12650,France,At Risk,2,1,3,1,314.44,254,1,4,4,144,2011-12-06 16:34:00,2011-12-06 16:34:00,-0.1234104995730895,-2.324573019707455
12651,France,Hibernating,3,0,335,4,377.75,265,4,2,4,424,2010-08-31 15:21:00,2011-01-09 12:46:00,-0.7790158409254064,0.5097353519609155
12652,France,Loyal Customers,1,3,331,2,1017.03,536,4,3,3,433,2010-10-01 15:16:00,2011-01-12 15:00:00,-0.7337397065058104,0.6122159425625082
12653,Israel,Loyal Customers,1,3,149,3,4160.83,1681,3,3,1,331,2010-07-01 09:56:00,2011-07-14 10:41:00,0.3563729766702522,0.7017147668571365
12654,Germany,At Risk,2,1,11,5,601.98,264,1,2,4,124,2011-02-17 13:16:00,2011-11-29 10:10:00,0.6410615632734722,-1.1215897404968225
12655,France,Hibernating,3,0,424,1,261.35,80,5,4,5,545,2010-10-12 09:17:00,2010-10-12 09:17:00,-1.7137320375348017,0.19320148415315
12656,France,Champions,0,2,17,8,6407.83,2860,1,1,1,111,2010-05-26 09:00:00,2011-11-22 13:42:00,1.8490165725471341,-0.040715446317381845
12657,France,At Risk,2,1,11,4,1643.18,1044,1,2,2,122,2011-09-22 11:40:00,2011-11-28 15:47:00,0.9391973613967279,-0.8877254716514211
12658,Germany,At Risk,2,1,19,1,686.05,320,1,4,3,143,2011-11-21 10:22:00,2011-11-21 10:22:00,-0.30503998588333364,-1.2036528419466916
12659,France,At Risk,2,1,30,1,91.68,105,2,4,5,245,2011-11-10 11:53:00,2011-11-10 11:53:00,-1.3198812425958872,-1.562534255043562
12660,France,At Risk,2,1,11,1,245.1,127,1,4,5,145,2011-11-28 13:26:00,2011-11-28 13:26:00,-0.5871361741177071,-1.7931446614768087
12661,Sweden,Hibernating,3,0,436,1,162.0,216,5,4,5,545,2010-09-29 16:46:00,2010-09-29 16:46:00,-1.9301506427498267,0.06587572635618834
12662,Germany,Champions,0,2,1,20,6726.54,3424,1,1,1,111,2010-04-01 09:50:00,2011-12-09 11:59:00,3.227305077329389,-0.9271276216524826
12663,Germany,Hibernating,3,0,625,2,239.4,181,5,3,5,535,2010-02-09 14:28:00,2010-03-25 09:40:00,-1.567984338178954,0.5292647529753695
12664,Finland,Champions,0,2,8,11,6070.04,1495,1,1,1,111,2009-12-13 10:28:00,2011-12-01 17:07:00,2.269095459186537,-0.3336927916893541
12665,Germany,Hibernating,3,0,325,3,313.6,165,4,3,4,434,2010-02-08 15:11:00,2011-01-19 08:34:00,-1.0202508586555454,0.3556056603727013
12666,Israel,Hibernating,3,0,394,1,1248.42,370,4,4,2,442,2010-11-10 16:40:00,2010-11-10 16:40:00,-1.0098724941607384,0.6207374859915858
12667,Finland,At Risk,2,1,58,1,620.13,395,2,4,3,243,2011-10-12 17:00:00,2011-10-12 17:00:00,-0.6991059564361186,-0.6373142150964297
12668,Germany,Champions,0,2,12,10,11383.03,5049,1,1,1,111,2010-01-31 15:45:00,2011-11-28 10:56:00,2.3577193481563867,0.025659796058726758
12669,France,Loyal Customers,1,3,151,3,2744.0299999999997,1115,3,3,2,332,2011-03-28 10:15:00,2011-07-12 09:54:00,0.17072490745914326,0.5842558943958029
12670,France,Champions,0,2,10,7,3760.29,1627,1,2,1,121,2010-02-11 10:13:00,2011-11-29 15:23:00,1.6863509942688133,-0.5152584764168044
12671,Germany,Loyal Customers,1,3,606,1,2622.481,1460,5,4,2,542,2010-04-12 16:30:00,2010-04-12 16:30:00,-0.8256373804327258,1.0800646485043108
12672,France,Hibernating,3,0,330,2,437.05,138,4,3,4,434,2010-04-23 09:57:00,2011-01-14 09:20:00,-1.1002652211796002,0.35773859224831256
12673,Germany,At Risk,2,1,5,3,1230.02,700,1,3,2,132,2010-11-03 10:46:00,2011-12-04 13:55:00,0.8672640125021688,-1.4385657463339951
12674,France,At Risk,2,1,39,4,1970.6,1133,2,2,2,222,2011-05-16 09:10:00,2011-11-01 12:12:00,0.6286927795563331,-0.16933274143317056
12675,Italy,Hibernating,3,0,554,2,957.25,336,5,3,3,533,2010-05-10 16:44:00,2010-06-04 09:49:00,-0.926406055646015,0.8774346913679328
12676,Sweden,Champions,0,2,25,11,2843.09,1867,2,1,2,212,2010-08-13 13:29:00,2011-11-15 12:25:00,1.5953041672397221,0.024011267462579457
